star_name,spectrograph,Teff,eTeff,logg,feh,efeh,vtur,instr_broad,fits_name
TOI1710,SOPHIEHR,5368.0,45.0,4.33,0.26,0.03,0.85,0.047028086786684374,TOI1710_rv.fits
